trace_index,trace_id,tasks,num_transforms,chunk_tokens,total_edges,max_count,actual_work_size,static_max_capacity,static_capacity_actual_ratio,selected_capacity,class_capacity_actual_ratio,class_overflowed
11309,dolly_plen2048_gen64_gpu1_sample_None_call_00001358_builder_0,1,2,32,2056,2056,130,130,1.0,132,1.0153846153846153,0
11310,dolly_plen2048_gen64_gpu1_sample_None_call_00001359_builder_0,1,2,32,2057,2057,130,130,1.0,132,1.0153846153846153,0
11311,dolly_plen2048_gen64_gpu1_sample_None_call_00001360_builder_0,1,2,32,2058,2058,130,130,1.0,132,1.0153846153846153,0
11312,dolly_plen2048_gen64_gpu1_sample_None_call_00001361_builder_0,1,2,32,2059,2059,130,130,1.0,132,1.0153846153846153,0
11313,dolly_plen2048_gen64_gpu1_sample_None_call_00001362_builder_0,1,2,32,2060,2060,130,130,1.0,132,1.0153846153846153,0
11314,dolly_plen2048_gen64_gpu1_sample_None_call_00001363_builder_0,1,2,32,2061,2061,130,130,1.0,132,1.0153846153846153,0
11315,dolly_plen2048_gen64_gpu1_sample_None_call_00001364_builder_0,1,2,32,2062,2062,130,130,1.0,132,1.0153846153846153,0
11316,dolly_plen2048_gen64_gpu1_sample_None_call_00001365_builder_0,1,2,32,2063,2063,130,130,1.0,132,1.0153846153846153,0
11317,dolly_plen2048_gen64_gpu1_sample_None_call_00001366_builder_0,1,2,32,2064,2064,130,130,1.0,132,1.0153846153846153,0
11318,dolly_plen2048_gen64_gpu1_sample_None_call_00001367_builder_0,1,2,32,2065,2065,130,130,1.0,132,1.0153846153846153,0
11319,dolly_plen2048_gen64_gpu1_sample_None_call_00001368_builder_0,1,2,32,2066,2066,130,130,1.0,132,1.0153846153846153,0
11320,dolly_plen2048_gen64_gpu1_sample_None_call_00001369_builder_0,1,2,32,2067,2067,130,130,1.0,132,1.0153846153846153,0
11321,dolly_plen2048_gen64_gpu1_sample_None_call_00001370_builder_0,1,2,32,2068,2068,130,130,1.0,132,1.0153846153846153,0
11322,dolly_plen2048_gen64_gpu1_sample_None_call_00001371_builder_0,1,2,32,2069,2069,130,130,1.0,132,1.0153846153846153,0
11323,dolly_plen2048_gen64_gpu1_sample_None_call_00001372_builder_0,1,2,32,2070,2070,130,130,1.0,132,1.0153846153846153,0
11324,dolly_plen2048_gen64_gpu1_sample_None_call_00001373_builder_0,1,2,32,2071,2071,130,130,1.0,132,1.0153846153846153,0
11325,dolly_plen2048_gen64_gpu1_sample_None_call_00001374_builder_0,1,2,32,2072,2072,130,130,1.0,132,1.0153846153846153,0
11326,dolly_plen2048_gen64_gpu1_sample_None_call_00001375_builder_0,1,2,32,2073,2073,130,130,1.0,132,1.0153846153846153,0
11327,dolly_plen2048_gen64_gpu1_sample_None_call_00001376_builder_0,1,2,32,2074,2074,130,130,1.0,132,1.0153846153846153,0
11328,dolly_plen2048_gen64_gpu1_sample_None_call_00001377_builder_0,1,2,32,2075,2075,130,130,1.0,132,1.0153846153846153,0
11329,dolly_plen2048_gen64_gpu1_sample_None_call_00001378_builder_0,1,2,32,2076,2076,130,130,1.0,132,1.0153846153846153,0
11330,dolly_plen2048_gen64_gpu1_sample_None_call_00001379_builder_0,1,2,32,2077,2077,130,130,1.0,132,1.0153846153846153,0
11331,dolly_plen2048_gen64_gpu1_sample_None_call_00001380_builder_0,1,2,32,2078,2078,130,130,1.0,132,1.0153846153846153,0
11332,dolly_plen2048_gen64_gpu1_sample_None_call_00001381_builder_0,1,2,32,2079,2079,130,130,1.0,132,1.0153846153846153,0
11333,dolly_plen2048_gen64_gpu1_sample_None_call_00001382_builder_0,1,2,32,2080,2080,130,130,1.0,132,1.0153846153846153,0
11334,dolly_plen2048_gen64_gpu1_sample_None_call_00001383_builder_0,1,2,32,2081,2081,132,132,1.0,132,1.0,0
11335,dolly_plen2048_gen64_gpu1_sample_None_call_00001384_builder_0,1,2,32,2082,2082,132,132,1.0,132,1.0,0
11336,dolly_plen2048_gen64_gpu1_sample_None_call_00001385_builder_0,1,2,32,2083,2083,132,132,1.0,132,1.0,0
11337,dolly_plen2048_gen64_gpu1_sample_None_call_00001386_builder_0,1,2,32,2084,2084,132,132,1.0,132,1.0,0
11338,dolly_plen2048_gen64_gpu1_sample_None_call_00001387_builder_0,1,2,32,2085,2085,132,132,1.0,132,1.0,0
11339,dolly_plen2048_gen64_gpu1_sample_None_call_00001388_builder_0,1,2,32,2086,2086,132,132,1.0,132,1.0,0
11340,dolly_plen2048_gen64_gpu1_sample_None_call_00001389_builder_0,1,2,32,2087,2087,132,132,1.0,132,1.0,0
11341,dolly_plen2048_gen64_gpu1_sample_None_call_00001390_builder_0,1,2,32,2088,2088,132,132,1.0,132,1.0,0
11342,dolly_plen2048_gen64_gpu1_sample_None_call_00001391_builder_0,1,2,32,2089,2089,132,132,1.0,132,1.0,0
11343,dolly_plen2048_gen64_gpu1_sample_None_call_00001392_builder_0,1,2,32,2090,2090,132,132,1.0,132,1.0,0
11344,dolly_plen2048_gen64_gpu1_sample_None_call_00001393_builder_0,1,2,32,2091,2091,132,132,1.0,132,1.0,0
11345,dolly_plen2048_gen64_gpu1_sample_None_call_00001394_builder_0,1,2,32,2092,2092,132,132,1.0,132,1.0,0
11346,dolly_plen2048_gen64_gpu1_sample_None_call_00001395_builder_0,1,2,32,2093,2093,132,132,1.0,132,1.0,0
11347,dolly_plen2048_gen64_gpu1_sample_None_call_00001396_builder_0,1,2,32,2094,2094,132,132,1.0,132,1.0,0
11348,dolly_plen2048_gen64_gpu1_sample_None_call_00001397_builder_0,1,2,32,2095,2095,132,132,1.0,132,1.0,0
11349,dolly_plen2048_gen64_gpu1_sample_None_call_00001398_builder_0,1,2,32,2096,2096,132,132,1.0,132,1.0,0
11350,dolly_plen2048_gen64_gpu1_sample_None_call_00001399_builder_0,1,2,32,2097,2097,132,132,1.0,132,1.0,0
11351,dolly_plen2048_gen64_gpu1_sample_None_call_00001400_builder_0,1,2,32,2098,2098,132,132,1.0,132,1.0,0
11352,dolly_plen2048_gen64_gpu1_sample_None_call_00001401_builder_0,1,2,32,2099,2099,132,132,1.0,132,1.0,0
11353,dolly_plen2048_gen64_gpu1_sample_None_call_00001402_builder_0,1,2,32,2100,2100,132,132,1.0,132,1.0,0
11354,dolly_plen2048_gen64_gpu1_sample_None_call_00001403_builder_0,1,2,32,2101,2101,132,132,1.0,132,1.0,0
11355,dolly_plen2048_gen64_gpu1_sample_None_call_00001404_builder_0,1,2,32,2102,2102,132,132,1.0,132,1.0,0
11356,dolly_plen2048_gen64_gpu1_sample_None_call_00001405_builder_0,1,2,32,2103,2103,132,132,1.0,132,1.0,0
11357,dolly_plen2048_gen64_gpu1_sample_None_call_00001406_builder_0,1,2,32,2104,2104,132,132,1.0,132,1.0,0
11358,dolly_plen2048_gen64_gpu1_sample_None_call_00001407_builder_0,1,2,32,2105,2105,132,132,1.0,132,1.0,0
11359,dolly_plen2048_gen64_gpu1_sample_None_call_00001408_builder_0,1,2,32,2106,2106,132,132,1.0,132,1.0,0
11360,dolly_plen2048_gen64_gpu1_sample_None_call_00001409_builder_0,1,2,32,2107,2107,132,132,1.0,132,1.0,0
11361,dolly_plen2048_gen64_gpu1_sample_None_call_00001410_builder_0,1,2,32,2108,2108,132,132,1.0,132,1.0,0
11362,dolly_plen2048_gen64_gpu1_sample_None_call_00001411_builder_0,1,2,32,2109,2109,132,132,1.0,132,1.0,0
11363,dolly_plen2048_gen64_gpu1_sample_None_call_00001412_builder_0,1,2,32,2110,2110,132,132,1.0,132,1.0,0
11364,dolly_plen2048_gen64_gpu1_sample_None_call_00001413_builder_0,1,2,32,2111,2111,132,132,1.0,132,1.0,0
11365,dolly_plen2048_gen64_gpu1_sample_None_call_00001414_builder_0,1,2,32,2049,2049,130,130,1.0,132,1.0153846153846153,0
11366,dolly_plen2048_gen64_gpu1_sample_None_call_00001415_builder_0,1,2,32,2050,2050,130,130,1.0,132,1.0153846153846153,0
11367,dolly_plen2048_gen64_gpu1_sample_None_call_00001416_builder_0,1,2,32,2051,2051,130,130,1.0,132,1.0153846153846153,0
11368,dolly_plen2048_gen64_gpu1_sample_None_call_00001417_builder_0,1,2,32,2052,2052,130,130,1.0,132,1.0153846153846153,0
11369,dolly_plen2048_gen64_gpu1_sample_None_call_00001418_builder_0,1,2,32,2053,2053,130,130,1.0,132,1.0153846153846153,0
11370,dolly_plen2048_gen64_gpu1_sample_None_call_00001419_builder_0,1,2,32,2054,2054,130,130,1.0,132,1.0153846153846153,0
11371,dolly_plen2048_gen64_gpu1_sample_None_call_00001420_builder_0,1,2,32,2055,2055,130,130,1.0,132,1.0153846153846153,0
11372,dolly_plen2048_gen64_gpu1_sample_None_call_00001421_builder_0,1,2,32,2056,2056,130,130,1.0,132,1.0153846153846153,0
11373,dolly_plen2048_gen64_gpu1_sample_None_call_00001422_builder_0,1,2,32,2057,2057,130,130,1.0,132,1.0153846153846153,0
11374,dolly_plen2048_gen64_gpu1_sample_None_call_00001423_builder_0,1,2,32,2058,2058,130,130,1.0,132,1.0153846153846153,0
11375,dolly_plen2048_gen64_gpu1_sample_None_call_00001424_builder_0,1,2,32,2059,2059,130,130,1.0,132,1.0153846153846153,0
11376,dolly_plen2048_gen64_gpu1_sample_None_call_00001425_builder_0,1,2,32,2060,2060,130,130,1.0,132,1.0153846153846153,0
11377,dolly_plen2048_gen64_gpu1_sample_None_call_00001426_builder_0,1,2,32,2061,2061,130,130,1.0,132,1.0153846153846153,0
11378,dolly_plen2048_gen64_gpu1_sample_None_call_00001427_builder_0,1,2,32,2062,2062,130,130,1.0,132,1.0153846153846153,0
11379,dolly_plen2048_gen64_gpu1_sample_None_call_00001428_builder_0,1,2,32,2063,2063,130,130,1.0,132,1.0153846153846153,0
11380,dolly_plen2048_gen64_gpu1_sample_None_call_00001429_builder_0,1,2,32,2064,2064,130,130,1.0,132,1.0153846153846153,0
11381,dolly_plen2048_gen64_gpu1_sample_None_call_00001430_builder_0,1,2,32,2065,2065,130,130,1.0,132,1.0153846153846153,0
11382,dolly_plen2048_gen64_gpu1_sample_None_call_00001431_builder_0,1,2,32,2066,2066,130,130,1.0,132,1.0153846153846153,0
11383,dolly_plen2048_gen64_gpu1_sample_None_call_00001432_builder_0,1,2,32,2067,2067,130,130,1.0,132,1.0153846153846153,0
11384,dolly_plen2048_gen64_gpu1_sample_None_call_00001433_builder_0,1,2,32,2068,2068,130,130,1.0,132,1.0153846153846153,0
11385,dolly_plen2048_gen64_gpu1_sample_None_call_00001434_builder_0,1,2,32,2069,2069,130,130,1.0,132,1.0153846153846153,0
11386,dolly_plen2048_gen64_gpu1_sample_None_call_00001435_builder_0,1,2,32,2070,2070,130,130,1.0,132,1.0153846153846153,0
11387,dolly_plen2048_gen64_gpu1_sample_None_call_00001436_builder_0,1,2,32,2071,2071,130,130,1.0,132,1.0153846153846153,0
11388,dolly_plen2048_gen64_gpu1_sample_None_call_00001437_builder_0,1,2,32,2072,2072,130,130,1.0,132,1.0153846153846153,0
11389,dolly_plen2048_gen64_gpu1_sample_None_call_00001438_builder_0,1,2,32,2073,2073,130,130,1.0,132,1.0153846153846153,0
11390,dolly_plen2048_gen64_gpu1_sample_None_call_00001439_builder_0,1,2,32,2074,2074,130,130,1.0,132,1.0153846153846153,0
11391,dolly_plen2048_gen64_gpu1_sample_None_call_00001440_builder_0,1,2,32,2075,2075,130,130,1.0,132,1.0153846153846153,0
11392,dolly_plen2048_gen64_gpu1_sample_None_call_00001441_builder_0,1,2,32,2076,2076,130,130,1.0,132,1.0153846153846153,0
11393,dolly_plen2048_gen64_gpu1_sample_None_call_00001442_builder_0,1,2,32,2077,2077,130,130,1.0,132,1.0153846153846153,0
11394,dolly_plen2048_gen64_gpu1_sample_None_call_00001443_builder_0,1,2,32,2078,2078,130,130,1.0,132,1.0153846153846153,0
11395,dolly_plen2048_gen64_gpu1_sample_None_call_00001444_builder_0,1,2,32,2079,2079,130,130,1.0,132,1.0153846153846153,0
11396,dolly_plen2048_gen64_gpu1_sample_None_call_00001445_builder_0,1,2,32,2080,2080,130,130,1.0,132,1.0153846153846153,0
11397,dolly_plen2048_gen64_gpu1_sample_None_call_00001446_builder_0,1,2,32,2081,2081,132,132,1.0,132,1.0,0
11398,dolly_plen2048_gen64_gpu1_sample_None_call_00001447_builder_0,1,2,32,2082,2082,132,132,1.0,132,1.0,0
11399,dolly_plen2048_gen64_gpu1_sample_None_call_00001448_builder_0,1,2,32,2083,2083,132,132,1.0,132,1.0,0
11400,dolly_plen2048_gen64_gpu1_sample_None_call_00001449_builder_0,1,2,32,2084,2084,132,132,1.0,132,1.0,0
11401,dolly_plen2048_gen64_gpu1_sample_None_call_00001450_builder_0,1,2,32,2085,2085,132,132,1.0,132,1.0,0
11402,dolly_plen2048_gen64_gpu1_sample_None_call_00001451_builder_0,1,2,32,2086,2086,132,132,1.0,132,1.0,0
11403,dolly_plen2048_gen64_gpu1_sample_None_call_00001452_builder_0,1,2,32,2087,2087,132,132,1.0,132,1.0,0
11404,dolly_plen2048_gen64_gpu1_sample_None_call_00001453_builder_0,1,2,32,2088,2088,132,132,1.0,132,1.0,0
11405,dolly_plen2048_gen64_gpu1_sample_None_call_00001454_builder_0,1,2,32,2089,2089,132,132,1.0,132,1.0,0
11406,dolly_plen2048_gen64_gpu1_sample_None_call_00001455_builder_0,1,2,32,2090,2090,132,132,1.0,132,1.0,0
11407,dolly_plen2048_gen64_gpu1_sample_None_call_00001456_builder_0,1,2,32,2091,2091,132,132,1.0,132,1.0,0
11408,dolly_plen2048_gen64_gpu1_sample_None_call_00001457_builder_0,1,2,32,2092,2092,132,132,1.0,132,1.0,0
11409,dolly_plen2048_gen64_gpu1_sample_None_call_00001458_builder_0,1,2,32,2093,2093,132,132,1.0,132,1.0,0
11410,dolly_plen2048_gen64_gpu1_sample_None_call_00001459_builder_0,1,2,32,2094,2094,132,132,1.0,132,1.0,0
11411,dolly_plen2048_gen64_gpu1_sample_None_call_00001460_builder_0,1,2,32,2095,2095,132,132,1.0,132,1.0,0
11412,dolly_plen2048_gen64_gpu1_sample_None_call_00001461_builder_0,1,2,32,2096,2096,132,132,1.0,132,1.0,0
11413,dolly_plen2048_gen64_gpu1_sample_None_call_00001462_builder_0,1,2,32,2097,2097,132,132,1.0,132,1.0,0
11414,dolly_plen2048_gen64_gpu1_sample_None_call_00001463_builder_0,1,2,32,2098,2098,132,132,1.0,132,1.0,0
11415,dolly_plen2048_gen64_gpu1_sample_None_call_00001464_builder_0,1,2,32,2099,2099,132,132,1.0,132,1.0,0
11416,dolly_plen2048_gen64_gpu1_sample_None_call_00001465_builder_0,1,2,32,2100,2100,132,132,1.0,132,1.0,0
11417,dolly_plen2048_gen64_gpu1_sample_None_call_00001466_builder_0,1,2,32,2101,2101,132,132,1.0,132,1.0,0
11418,dolly_plen2048_gen64_gpu1_sample_None_call_00001467_builder_0,1,2,32,2102,2102,132,132,1.0,132,1.0,0
11419,dolly_plen2048_gen64_gpu1_sample_None_call_00001468_builder_0,1,2,32,2103,2103,132,132,1.0,132,1.0,0
11420,dolly_plen2048_gen64_gpu1_sample_None_call_00001469_builder_0,1,2,32,2104,2104,132,132,1.0,132,1.0,0
11421,dolly_plen2048_gen64_gpu1_sample_None_call_00001470_builder_0,1,2,32,2105,2105,132,132,1.0,132,1.0,0
11422,dolly_plen2048_gen64_gpu1_sample_None_call_00001471_builder_0,1,2,32,2106,2106,132,132,1.0,132,1.0,0
11423,dolly_plen2048_gen64_gpu1_sample_None_call_00001472_builder_0,1,2,32,2107,2107,132,132,1.0,132,1.0,0
11424,dolly_plen2048_gen64_gpu1_sample_None_call_00001473_builder_0,1,2,32,2108,2108,132,132,1.0,132,1.0,0
11425,dolly_plen2048_gen64_gpu1_sample_None_call_00001474_builder_0,1,2,32,2109,2109,132,132,1.0,132,1.0,0
11426,dolly_plen2048_gen64_gpu1_sample_None_call_00001475_builder_0,1,2,32,2110,2110,132,132,1.0,132,1.0,0
11427,dolly_plen2048_gen64_gpu1_sample_None_call_00001476_builder_0,1,2,32,2111,2111,132,132,1.0,132,1.0,0
11428,dolly_plen2048_gen64_gpu1_sample_None_call_00001477_builder_0,1,2,32,2049,2049,130,130,1.0,132,1.0153846153846153,0
11429,dolly_plen2048_gen64_gpu1_sample_None_call_00001478_builder_0,1,2,32,2050,2050,130,130,1.0,132,1.0153846153846153,0
11430,dolly_plen2048_gen64_gpu1_sample_None_call_00001479_builder_0,1,2,32,2051,2051,130,130,1.0,132,1.0153846153846153,0
11431,dolly_plen2048_gen64_gpu1_sample_None_call_00001480_builder_0,1,2,32,2052,2052,130,130,1.0,132,1.0153846153846153,0
11432,dolly_plen2048_gen64_gpu1_sample_None_call_00001481_builder_0,1,2,32,2053,2053,130,130,1.0,132,1.0153846153846153,0
11433,dolly_plen2048_gen64_gpu1_sample_None_call_00001482_builder_0,1,2,32,2054,2054,130,130,1.0,132,1.0153846153846153,0
11434,dolly_plen2048_gen64_gpu1_sample_None_call_00001483_builder_0,1,2,32,2055,2055,130,130,1.0,132,1.0153846153846153,0
11435,dolly_plen2048_gen64_gpu1_sample_None_call_00001484_builder_0,1,2,32,2056,2056,130,130,1.0,132,1.0153846153846153,0
11436,dolly_plen2048_gen64_gpu1_sample_None_call_00001485_builder_0,1,2,32,2057,2057,130,130,1.0,132,1.0153846153846153,0
11437,dolly_plen2048_gen64_gpu1_sample_None_call_00001486_builder_0,1,2,32,2058,2058,130,130,1.0,132,1.0153846153846153,0
11438,dolly_plen2048_gen64_gpu1_sample_None_call_00001487_builder_0,1,2,32,2059,2059,130,130,1.0,132,1.0153846153846153,0
11439,dolly_plen2048_gen64_gpu1_sample_None_call_00001488_builder_0,1,2,32,2060,2060,130,130,1.0,132,1.0153846153846153,0
11440,dolly_plen2048_gen64_gpu1_sample_None_call_00001489_builder_0,1,2,32,2061,2061,130,130,1.0,132,1.0153846153846153,0
11441,dolly_plen2048_gen64_gpu1_sample_None_call_00001490_builder_0,1,2,32,2062,2062,130,130,1.0,132,1.0153846153846153,0
11442,dolly_plen2048_gen64_gpu1_sample_None_call_00001491_builder_0,1,2,32,2063,2063,130,130,1.0,132,1.0153846153846153,0
11443,dolly_plen2048_gen64_gpu1_sample_None_call_00001492_builder_0,1,2,32,2064,2064,130,130,1.0,132,1.0153846153846153,0
11444,dolly_plen2048_gen64_gpu1_sample_None_call_00001493_builder_0,1,2,32,2065,2065,130,130,1.0,132,1.0153846153846153,0
11445,dolly_plen2048_gen64_gpu1_sample_None_call_00001494_builder_0,1,2,32,2066,2066,130,130,1.0,132,1.0153846153846153,0
11446,dolly_plen2048_gen64_gpu1_sample_None_call_00001495_builder_0,1,2,32,2067,2067,130,130,1.0,132,1.0153846153846153,0
11447,dolly_plen2048_gen64_gpu1_sample_None_call_00001496_builder_0,1,2,32,2068,2068,130,130,1.0,132,1.0153846153846153,0
11448,dolly_plen2048_gen64_gpu1_sample_None_call_00001497_builder_0,1,2,32,2069,2069,130,130,1.0,132,1.0153846153846153,0
11449,dolly_plen2048_gen64_gpu1_sample_None_call_00001498_builder_0,1,2,32,2070,2070,130,130,1.0,132,1.0153846153846153,0
11450,dolly_plen2048_gen64_gpu1_sample_None_call_00001499_builder_0,1,2,32,2071,2071,130,130,1.0,132,1.0153846153846153,0
11451,dolly_plen2048_gen64_gpu1_sample_None_call_00001500_builder_0,1,2,32,2072,2072,130,130,1.0,132,1.0153846153846153,0
11452,dolly_plen2048_gen64_gpu1_sample_None_call_00001501_builder_0,1,2,32,2073,2073,130,130,1.0,132,1.0153846153846153,0
11453,dolly_plen2048_gen64_gpu1_sample_None_call_00001502_builder_0,1,2,32,2074,2074,130,130,1.0,132,1.0153846153846153,0
11454,dolly_plen2048_gen64_gpu1_sample_None_call_00001503_builder_0,1,2,32,2075,2075,130,130,1.0,132,1.0153846153846153,0
11455,dolly_plen2048_gen64_gpu1_sample_None_call_00001504_builder_0,1,2,32,2076,2076,130,130,1.0,132,1.0153846153846153,0
11456,dolly_plen2048_gen64_gpu1_sample_None_call_00001505_builder_0,1,2,32,2077,2077,130,130,1.0,132,1.0153846153846153,0
11457,dolly_plen2048_gen64_gpu1_sample_None_call_00001506_builder_0,1,2,32,2078,2078,130,130,1.0,132,1.0153846153846153,0
11458,dolly_plen2048_gen64_gpu1_sample_None_call_00001507_builder_0,1,2,32,2079,2079,130,130,1.0,132,1.0153846153846153,0
11459,dolly_plen2048_gen64_gpu1_sample_None_call_00001508_builder_0,1,2,32,2080,2080,130,130,1.0,132,1.0153846153846153,0
11460,dolly_plen2048_gen64_gpu1_sample_None_call_00001509_builder_0,1,2,32,2081,2081,132,132,1.0,132,1.0,0
11461,dolly_plen2048_gen64_gpu1_sample_None_call_00001510_builder_0,1,2,32,2082,2082,132,132,1.0,132,1.0,0
11462,dolly_plen2048_gen64_gpu1_sample_None_call_00001511_builder_0,1,2,32,2083,2083,132,132,1.0,132,1.0,0
11463,dolly_plen2048_gen64_gpu1_sample_None_call_00001512_builder_0,1,2,32,2084,2084,132,132,1.0,132,1.0,0
11464,dolly_plen2048_gen64_gpu1_sample_None_call_00001513_builder_0,1,2,32,2085,2085,132,132,1.0,132,1.0,0
11465,dolly_plen2048_gen64_gpu1_sample_None_call_00001514_builder_0,1,2,32,2086,2086,132,132,1.0,132,1.0,0
11466,dolly_plen2048_gen64_gpu1_sample_None_call_00001515_builder_0,1,2,32,2087,2087,132,132,1.0,132,1.0,0
11467,dolly_plen2048_gen64_gpu1_sample_None_call_00001516_builder_0,1,2,32,2088,2088,132,132,1.0,132,1.0,0
11468,dolly_plen2048_gen64_gpu1_sample_None_call_00001517_builder_0,1,2,32,2089,2089,132,132,1.0,132,1.0,0
11469,dolly_plen2048_gen64_gpu1_sample_None_call_00001518_builder_0,1,2,32,2090,2090,132,132,1.0,132,1.0,0
11470,dolly_plen2048_gen64_gpu1_sample_None_call_00001519_builder_0,1,2,32,2091,2091,132,132,1.0,132,1.0,0
11471,dolly_plen2048_gen64_gpu1_sample_None_call_00001520_builder_0,1,2,32,2092,2092,132,132,1.0,132,1.0,0
11472,dolly_plen2048_gen64_gpu1_sample_None_call_00001521_builder_0,1,2,32,2093,2093,132,132,1.0,132,1.0,0
11473,dolly_plen2048_gen64_gpu1_sample_None_call_00001522_builder_0,1,2,32,2094,2094,132,132,1.0,132,1.0,0
11474,dolly_plen2048_gen64_gpu1_sample_None_call_00001523_builder_0,1,2,32,2095,2095,132,132,1.0,132,1.0,0
11475,dolly_plen2048_gen64_gpu1_sample_None_call_00001524_builder_0,1,2,32,2096,2096,132,132,1.0,132,1.0,0
11476,dolly_plen2048_gen64_gpu1_sample_None_call_00001525_builder_0,1,2,32,2097,2097,132,132,1.0,132,1.0,0
11477,dolly_plen2048_gen64_gpu1_sample_None_call_00001526_builder_0,1,2,32,2098,2098,132,132,1.0,132,1.0,0
11478,dolly_plen2048_gen64_gpu1_sample_None_call_00001527_builder_0,1,2,32,2099,2099,132,132,1.0,132,1.0,0
11479,dolly_plen2048_gen64_gpu1_sample_None_call_00001528_builder_0,1,2,32,2100,2100,132,132,1.0,132,1.0,0
11480,dolly_plen2048_gen64_gpu1_sample_None_call_00001529_builder_0,1,2,32,2101,2101,132,132,1.0,132,1.0,0
11481,dolly_plen2048_gen64_gpu1_sample_None_call_00001530_builder_0,1,2,32,2102,2102,132,132,1.0,132,1.0,0
11482,dolly_plen2048_gen64_gpu1_sample_None_call_00001531_builder_0,1,2,32,2103,2103,132,132,1.0,132,1.0,0
11483,dolly_plen2048_gen64_gpu1_sample_None_call_00001532_builder_0,1,2,32,2104,2104,132,132,1.0,132,1.0,0
11484,dolly_plen2048_gen64_gpu1_sample_None_call_00001533_builder_0,1,2,32,2105,2105,132,132,1.0,132,1.0,0
11485,dolly_plen2048_gen64_gpu1_sample_None_call_00001534_builder_0,1,2,32,2106,2106,132,132,1.0,132,1.0,0
11486,dolly_plen2048_gen64_gpu1_sample_None_call_00001535_builder_0,1,2,32,2107,2107,132,132,1.0,132,1.0,0
11487,dolly_plen2048_gen64_gpu1_sample_None_call_00001536_builder_0,1,2,32,2108,2108,132,132,1.0,132,1.0,0
11488,dolly_plen2048_gen64_gpu1_sample_None_call_00001537_builder_0,1,2,32,2109,2109,132,132,1.0,132,1.0,0
11489,dolly_plen2048_gen64_gpu1_sample_None_call_00001538_builder_0,1,2,32,2110,2110,132,132,1.0,132,1.0,0
11490,dolly_plen2048_gen64_gpu1_sample_None_call_00001539_builder_0,1,2,32,2111,2111,132,132,1.0,132,1.0,0
11491,dolly_plen2048_gen64_gpu1_sample_None_call_00001540_builder_0,1,2,32,2049,2049,130,130,1.0,132,1.0153846153846153,0
11492,dolly_plen2048_gen64_gpu1_sample_None_call_00001541_builder_0,1,2,32,2050,2050,130,130,1.0,132,1.0153846153846153,0
11493,dolly_plen2048_gen64_gpu1_sample_None_call_00001542_builder_0,1,2,32,2051,2051,130,130,1.0,132,1.0153846153846153,0
11494,dolly_plen2048_gen64_gpu1_sample_None_call_00001543_builder_0,1,2,32,2052,2052,130,130,1.0,132,1.0153846153846153,0
11495,dolly_plen2048_gen64_gpu1_sample_None_call_00001544_builder_0,1,2,32,2053,2053,130,130,1.0,132,1.0153846153846153,0
11496,dolly_plen2048_gen64_gpu1_sample_None_call_00001545_builder_0,1,2,32,2054,2054,130,130,1.0,132,1.0153846153846153,0
11497,dolly_plen2048_gen64_gpu1_sample_None_call_00001546_builder_0,1,2,32,2055,2055,130,130,1.0,132,1.0153846153846153,0
11498,dolly_plen2048_gen64_gpu1_sample_None_call_00001547_builder_0,1,2,32,2056,2056,130,130,1.0,132,1.0153846153846153,0
11499,dolly_plen2048_gen64_gpu1_sample_None_call_00001548_builder_0,1,2,32,2057,2057,130,130,1.0,132,1.0153846153846153,0
11500,dolly_plen2048_gen64_gpu1_sample_None_call_00001549_builder_0,1,2,32,2058,2058,130,130,1.0,132,1.0153846153846153,0
11501,dolly_plen2048_gen64_gpu1_sample_None_call_00001550_builder_0,1,2,32,2059,2059,130,130,1.0,132,1.0153846153846153,0
11502,dolly_plen2048_gen64_gpu1_sample_None_call_00001551_builder_0,1,2,32,2060,2060,130,130,1.0,132,1.0153846153846153,0
11503,dolly_plen2048_gen64_gpu1_sample_None_call_00001552_builder_0,1,2,32,2061,2061,130,130,1.0,132,1.0153846153846153,0
11504,dolly_plen2048_gen64_gpu1_sample_None_call_00001553_builder_0,1,2,32,2062,2062,130,130,1.0,132,1.0153846153846153,0
11505,dolly_plen2048_gen64_gpu1_sample_None_call_00001554_builder_0,1,2,32,2063,2063,130,130,1.0,132,1.0153846153846153,0
11506,dolly_plen2048_gen64_gpu1_sample_None_call_00001555_builder_0,1,2,32,2064,2064,130,130,1.0,132,1.0153846153846153,0
11507,dolly_plen2048_gen64_gpu1_sample_None_call_00001556_builder_0,1,2,32,2065,2065,130,130,1.0,132,1.0153846153846153,0
11508,dolly_plen2048_gen64_gpu1_sample_None_call_00001557_builder_0,1,2,32,2066,2066,130,130,1.0,132,1.0153846153846153,0
11509,dolly_plen2048_gen64_gpu1_sample_None_call_00001558_builder_0,1,2,32,2067,2067,130,130,1.0,132,1.0153846153846153,0
11510,dolly_plen2048_gen64_gpu1_sample_None_call_00001559_builder_0,1,2,32,2068,2068,130,130,1.0,132,1.0153846153846153,0
11511,dolly_plen2048_gen64_gpu1_sample_None_call_00001560_builder_0,1,2,32,2069,2069,130,130,1.0,132,1.0153846153846153,0
11512,dolly_plen2048_gen64_gpu1_sample_None_call_00001561_builder_0,1,2,32,2070,2070,130,130,1.0,132,1.0153846153846153,0
11513,dolly_plen2048_gen64_gpu1_sample_None_call_00001562_builder_0,1,2,32,2071,2071,130,130,1.0,132,1.0153846153846153,0
